Year,Community,Treatment,Chamber,SCmass_m2,SCdensity_m2,SPmass_m2,SPdensity_m2,DImass_m2,DIdensity_m2,OTHERmass_m2,OTHERdensity_m2
1987,MX,A,2,100.9862926,231.9148936,167.1,2280,120.3,1240,0,0
1987,MX,A,6,73.37517061,180.8510638,293.1,3260,38.3,280,0,0
1987,MX,A,9,21.20349678,80.85106383,314.6,3640,103.4,900,0,0
1987,MX,A,12,88.99588379,263.8297872,275.8,2420,231.7,1860,0,0
1987,MX,A,15,77.63388621,225.5319149,286.2,3220,72.8,280,0,0
1987,MX,C,3,87.57793318,221.2765957,390.1,2900,154.7,1440,0,0
1987,MX,C,5,69.22081539,217.0212766,285.4,2860,41.5,360,0,0
1987,MX,C,7,90.98468862,276.5957447,0,0,382.4,4480,0,0
1987,MX,C,10,84.3016183,242.5531915,374.9,3720,48.7,680,0,0
1987,MX,C,14,23.08120497,114.893617,468,5300,0,0,0,0
1987,MX,E,1,157.6149685,323.4042553,184.5,2740,227.4,1420,0,0
1987,MX,E,4,135.8491785,327.6595745,202,4300,94.4,940,0,0
1987,MX,E,8,140.9153819,355.3191489,0,0,411.4,3680,0,0
1987,MX,E,11,205.3712243,410.6382979,596.3,6560,12.7,160,0,0
1987,MX,E,13,51.12814715,155.3191489,244,2500,138.7,840,0,0
1987,SC,A,2,591.6335597,678.7234043,0,0,0,0,0,0
1987,SC,A,4,859.8711493,787.2340426,0,0,0,0,0,0
1987,SC,A,8,670.1614112,831.9148936,0,0,0,0,0,0
1987,SC,A,12,444.8918262,702.1276596,0,0,0,0,0,0
1987,SC,A,15,479.7838321,702.1276596,0,0,0,0,0,0
1987,SC,C,3,590.6997371,631.9148936,0,0,0,0,0,0
1987,SC,C,5,587.1876344,814.893617,0,0,0,0,0,0
1987,SC,C,7,670.6051247,648.9361702,0,0,0,0,0,0
1987,SC,C,11,525.9127806,761.7021277,0,0,0,0,0,0
1987,SC,C,13,436.3251916,578.7234043,0,0,0,0,0,0
1987,SC,E,1,835.7605167,997.8723404,0,0,0,0,0,0
1987,SC,E,6,701.4162569,963.8297872,0,0,0,0,0,0
1987,SC,E,9,694.2712857,897.8723404,0,0,0,0,0,0
1987,SC,E,10,656.0516539,840.4255319,0,0,0,0,0,0
1987,SC,E,14,533.1660237,772.3404255,0,0,0,0,0,0
1987,SP,A,2,0,0,539.2,-99,0,0,0,0
1987,SP,A,5,0,0,486.7,-99,0,0,0,0
1987,SP,A,9,0,0,415.1,-99,0,0,0,0
1987,SP,A,11,0,0,363.9,-99,0,0,0,0
1987,SP,A,13,0,0,236.7,-99,0,0,0,0
1987,SP,C,3,0,0,327.1,-99,0,0,0,0
1987,SP,C,6,0,0,374,-99,0,0,0,0
1987,SP,C,7,0,0,250,-99,0,0,0,0
1987,SP,C,12,0,0,324,-99,0,0,0,0
1987,SP,C,15,0,0,480.7,-99,0,0,0,0
1987,SP,E,1,0,0,315,-99,0,0,0,0
1987,SP,E,4,0,0,453.4,-99,0,0,0,0
1987,SP,E,8,0,0,340.9,-99,0,0,0,0
1987,SP,E,10,0,0,195.2,-99,0,0,0,0
1987,SP,E,14,0,0,367.1,-99,0,0,0,0
1988,MX,A,2,52.93430615,148.9361702,194.77,1480,307.52,1420,0,0
1988,MX,A,6,61.51463975,153.1914894,541.53,4620,88.73,540,0,0
1988,MX,A,9,4.008855768,19.14893617,132.74,1600,178.45,1580,0,0
1988,MX,A,12,26.72273611,80.85106383,343.42,2080,233.87,1420,0,0
1988,MX,A,15,37.53068498,100,490.38,2940,89.91,520,0,0
1988,MX,C,3,40.33602201,146.8085106,150.92,2000,319.3,1560,0,0
1988,MX,C,5,34.99664731,123.4042553,663.2,4220,158.19,540,0,0
1988,MX,C,7,39.86071246,127.6595745,0,0,600.17,4000,0,0
1988,MX,C,10,89.93954443,229.787234,452.11,3360,89.37,760,0,0
1988,MX,C,14,7.565899792,31.91489362,651.39,4520,34.5,280,0,0
1988,MX,E,1,153.7050236,370.212766,301.64,1620,369.15,2040,0,0
1988,MX,E,4,131.8353973,308.5106383,357.58,2740,171.12,1300,0,0
1988,MX,E,8,92.4908115,227.6595745,0,0,549.49,3040,0,0
1988,MX,E,11,239.0728647,521.2765957,466.87,3120,36.78,400,0,0
1988,MX,E,13,74.71518344,189.3617021,369.85,2680,217.07,1220,0,0
1988,SC,A,2,586.7657182,906.3829787,0,0,0,0,0,0
1988,SC,A,4,833.0706737,910.6382979,0,0,0,0,0,0
1988,SC,A,8,586.4308111,791.4893617,0,0,0,0,0,0
1988,SC,A,12,380.3517438,755.3191489,0,0,0,0,0,0
1988,SC,A,15,346.9245703,689.3617021,0,0,0,0,0,0
1988,SC,C,3,586.4751596,736.1702128,0,0,0,0,0,0
1988,SC,C,5,593.9096924,863.8297872,0,0,0,0,0,0
1988,SC,C,7,715.0974272,900,0,0,0,0,0,0
1988,SC,C,11,451.6923969,808.5106383,0,0,0,0,0,0
1988,SC,C,13,406.0292269,729.787234,0,0,0,0,0,0
1988,SC,E,1,749.6588521,1102.12766,0,0,0,0,0,0
1988,SC,E,6,643.3242254,965.9574468,0,0,0,0,0,0
1988,SC,E,9,676.2861096,1021.276596,0,0,0,0,0,0
1988,SC,E,10,614.8623901,919.1489362,0,0,0,0,0,0
1988,SC,E,14,431.6286383,723.4042553,0,0,0,0,0,0
1988,SP,A,2,0,0,476.214,2500,0,0,0,0
1988,SP,A,5,0,0,700.615,4420,0,0,0,0
1988,SP,A,9,0,0,348.369,2220,0,0,0,0
1988,SP,A,11,0,0,329.789,2680,0,0,0,0
1988,SP,A,13,0,0,307.52,3740,0,0,0,0
1988,SP,C,3,0,0,363.011,2580,0,0,0,0
1988,SP,C,6,0,0,724.284,5580,0,0,0,0
1988,SP,C,7,0,0,547.218,5540,0,0,0,0
1988,SP,C,12,0,0,571.817,4640,0,0,0,0
1988,SP,C,15,0,0,629.379,5260,0,0,0,0
1988,SP,E,1,0,0,237.223,1980,0,0,0,0
1988,SP,E,4,0,0,718.462,3940,0,0,0,0
1988,SP,E,8,0,0,316.882,3920,0,0,0,0
1988,SP,E,10,0,0,297.729,2940,0,0,0,0
1988,SP,E,14,0,0,336.18,2640,0,0,0,0
1989,MX,A,2,125.2114663,168.0851064,686.48,5480,546.552,3120,-99,-99
1989,MX,A,6,79.77801207,110.6382979,498.212,5520,145.988,1000,-99,-99
1989,MX,A,9,14.32980012,34.04255319,570.76,5440,222.912,1600,-99,-99
1989,MX,A,12,62.45970515,117.0212766,426.8,3280,540.964,3120,-99,-99
1989,MX,A,15,65.04519581,129.787234,801.12,5000,97.08,920,-99,-99
1989,MX,C,3,68.49938663,127.6595745,564.44,3640,272.02,1440,-99,-99
1989,MX,C,5,66.02480195,138.2978723,883.28,6040,48.66,400,-99,-99
1989,MX,C,7,50.92321351,70.21276596,0,0,598.36,3840,-99,-99
1989,MX,C,10,111.9693045,148.9361702,836.084,6080,60.732,600,-99,-99
1989,MX,C,14,1.591981258,10.63829787,818.2,5640,39.84,200,-99,-99
1989,MX,E,1,263.6361497,336.1702128,110.64,1240,682.376,3760,-99,-99
1989,MX,E,4,201.1786615,261.7021277,785.76,6520,233.372,1400,-99,-99
1989,MX,E,8,157.0752372,261.7021277,8.36,40,799.78,4560,-99,-99
1989,MX,E,11,362.3970092,434.0425532,541.56,3200,41.476,200,-99,-99
1989,MX,E,13,110.0168281,197.8723404,598.76,4160,118.396,880,-99,-99
1989,SC,A,2,737.1406587,772.3404255,-99,153,-99,0,-99,46
1989,SC,A,4,1361.645547,827.6595745,-99,5,-99,37,-99,29
1989,SC,A,8,1065.895799,721.2765957,-99,9,-99,137,-99,14
1989,SC,A,12,468.6967672,561.7021277,-99,75,-99,43,-99,6
1989,SC,A,15,256.6286172,321.2765957,-99,0,-99,680,-99,0
1989,SC,C,3,1147.479337,793.6170213,-99,4,-99,0,-99,4
1989,SC,C,5,783.2309642,638.2978723,-99,68,-99,7,-99,8
1989,SC,C,7,998.9061592,710.6382979,-99,0,-99,0,-99,17
1989,SC,C,11,250.3530267,225.5319149,-99,8,-99,153,-99,18
1989,SC,C,13,301.9608668,382.9787234,-99,66,-99,248,-99,3
1989,SC,E,1,907.5672198,872.3404255,-99,3,-99,104,-99,74
1989,SC,E,6,782.5579083,717.0212766,-99,313,-99,119,-99,10
1989,SC,E,9,747.779895,706.3829787,-99,0,-99,146,-99,48
1989,SC,E,10,894.0950532,836.1702128,-99,6,-99,0,-99,59
1989,SC,E,14,395.4639012,485.106383,-99,7,-99,605,-99,7
1989,SP,A,2,0,0,858.36,2760,0,0,0,0
1989,SP,A,5,0,0,673.08,3160,0,0,0,0
1989,SP,A,9,0,0,792.72,4680,0,0,0,0
1989,SP,A,11,0,0,845,4880,0,0,0,0
1989,SP,A,13,0,0,760.96,6120,0,0,0,0
1989,SP,C,3,0,0,1215.36,5760,0,0,0,0
1989,SP,C,6,0,0,824.24,4520,0,0,0,0
1989,SP,C,7,0,0,644.56,4560,0,0,0,0
1989,SP,C,12,0,0,824.96,5520,0,0,0,0
1989,SP,C,15,0,0,799.52,5000,0,0,0,0
1989,SP,E,1,0,0,941.52,3320,0,0,0,0
1989,SP,E,4,0,0,838.4,2840,0,0,0,0
1989,SP,E,8,0,0,807.84,4920,0,0,0,0
1989,SP,E,10,0,0,836.4,4080,0,0,0,0
1989,SP,E,14,0,0,894.24,6920,0,0,0,0
1990,MX,A,2,191.3255418,253.1914894,454.6666667,2133.333333,485,2600,-99,-99
1990,MX,A,6,107.9661973,170.212766,55.96666667,300,451.9633333,1966.666667,-99,-99
1990,MX,A,9,9.017461834,19.14893617,1035.333333,5200,416.3333333,2633.333333,-99,-99
1990,MX,A,12,28.24563322,63.82978723,749,3800,356.95,2400,-99,-99
1990,MX,A,15,34.79424626,63.82978723,1100.666667,5133.333333,198.6666667,933.3333333,-99,-99
1990,MX,C,3,64.03686684,110.6382979,553.8333333,3400,367.3333333,1933.333333,-99,-99
1990,MX,C,5,55.32163825,108.5106383,666.2666667,3066.666667,58.92333333,366.6666667,-99,-99
1990,MX,C,7,104.8252597,178.7234043,0,0,624.7366667,3400,-99,-99
1990,MX,C,10,69.35388038,89.36170213,937.5666667,4766.666667,125.6666667,1266.666667,-99,-99
1990,MX,C,14,0.303563742,2.127659575,469.6666667,4066.666667,22,133.3333333,-99,-99
1990,MX,E,1,250.4552658,331.9148936,57.8,166.6666667,651.76,3733.333333,-99,-99
1990,MX,E,4,154.8915619,265.9574468,279.4,1300,189.8,966.6666667,-99,-99
1990,MX,E,8,60.07634172,108.5106383,0,0,787.7,4300,-99,-99
1990,MX,E,11,147.9540276,212.7659575,875.3333333,3833.333333,0.666666667,33.33333333,-99,-99
1990,MX,E,13,70.23752959,151.0638298,678.3333333,3266.666667,219.55,1366.666667,-99,-99
1990,SC,A,2,844.220859,997.8723404,74.68,448,0,0,24.894,10
1990,SC,A,4,1308.151385,1012.765957,4.92,24,10.68,61,11.38,3
1990,SC,A,8,590.4512645,634.0425532,2.85,17,39.67,151,48.05,13
1990,SC,A,12,243.4539983,344.6808511,14.57,176,26.1,161,24.13,14
1990,SC,A,15,136.7866837,174.4680851,2.37,13,110.97,869,129.29,6
1990,SC,C,3,1003.63945,819.1489362,0,0,0,0,60.505,4
1990,SC,C,5,826.1855455,708.5106383,5.86,34,1.35,13,55.01,7
1990,SC,C,7,1019.490162,738.2978723,0,0,0.244,2,4.733,33
1990,SC,C,11,326.3332246,319.1489362,18.02,127,42.4,278,39.344,52
1990,SC,C,13,237.0658682,285.106383,35.74,218,60.21,324,23.34,0
1990,SC,E,1,896.1883108,1029.787234,0,0,45.56,212,23.478,3
1990,SC,E,6,659.3365468,712.7659575,67.91,314,24.33,97,81.32,4
1990,SC,E,9,597.7745134,727.6595745,0.65,3,26.37,177,27.98,28
1990,SC,E,10,587.1678877,738.2978723,2.47,10,0,0,38.05,111
1990,SC,E,14,216.3371853,382.9787234,4.85,31,83.15,499,163.53,0
1990,SP,A,2,0,0,1315.866667,5566.666667,0,0,0,0
1990,SP,A,5,0,0,1265.666667,5666.666667,0,0,0,0
1990,SP,A,9,0,0,1155.333333,6233.333333,0,0,0,0
1990,SP,A,11,0,0,1416.666667,9066.666667,0,0,0,0
1990,SP,A,13,0,0,1272.333333,9366.666667,0,0,0,0
1990,SP,C,3,0,0,1822.566667,8666.666667,0,0,0,0
1990,SP,C,6,0,0,716.3333333,4100,19.46666667,200,0,0
1990,SP,C,7,0,0,1296.333333,7333.333333,0,0,0,0
1990,SP,C,12,0,0,599,4100,0,0,0,0
1990,SP,C,15,0,0,933.3333333,4900,0,0,0,0
1990,SP,E,1,0,0,725.3333333,3900,0,0,0,0
1990,SP,E,4,0,0,1299.666667,5000,0,0,0,0
1990,SP,E,8,0,0,1136.2,7066.666667,0,0,0,0
1990,SP,E,10,0,0,1347.333333,6800,0,0,0,0
1990,SP,E,14,0,0,1198.36,5966.666667,0,0,0,0
1991,MX,A,2,238.4064851,321.2765957,265.04,2240,260.432,2080,-99,-99
1991,MX,A,6,252.3939742,342.5531915,26.624,400,380.912,1920,-99,-99
1991,MX,A,9,34.34260435,57.44680851,546.056,3600,130.768,960,-99,-99
1991,MX,A,12,30.35525248,89.36170213,837.544,5760,44.208,400,-99,-99
1991,MX,A,15,73.26861412,170.212766,357.632,2320,188.416,1120,-99,-99
1991,MX,C,3,154.4545763,248.9361702,715.456,4720,199.12,1360,-99,-99
1991,MX,C,5,175.4453542,317.0212766,405.008,2800,24.512,160,-99,-99
1991,MX,C,7,104.0655658,170.212766,0,0,337.768,3120,-99,-99
1991,MX,C,10,106.6019371,202.1276596,630.688,4000,86.784,720,-99,-99
1991,MX,C,14,0.526322839,4.255319149,412.888,4400,0,0,-99,-99
1991,MX,E,1,270.3633821,421.2765957,30.208,160,483.392,2880,-99,-99
1991,MX,E,4,144.128665,227.6595745,453.016,2400,173.24,880,-99,-99
1991,MX,E,8,143.5045977,342.5531915,0,0,749.448,5600,-99,-99
1991,MX,E,11,226.1268309,419.1489362,776.056,4000,0,0,-99,-99
1991,MX,E,13,153.3521931,319.1489362,851.432,5120,88.808,880,-99,-99
1991,SC,A,2,838.2518752,882.9787234,0,0,0,0,-99,-99
1991,SC,A,4,946.1958842,682.9787234,0,0,0,0,-99,-99
1991,SC,A,8,764.0035077,651.0638298,0,0,0,0,-99,-99
1991,SC,A,12,386.1478141,591.4893617,0,0,0,0,-99,-99
1991,SC,A,15,320.7940249,438.2978723,0,0,0,0,-99,-99
1991,SC,C,3,681.7134251,534.0425532,0,0,0,0,-99,-99
1991,SC,C,5,513.769081,508.5106383,0,0,0,0,-99,-99
1991,SC,C,7,574.8689408,476.5957447,0,0,0,0,-99,-99
1991,SC,C,11,443.4453002,482.9787234,0,0,0,0,-99,-99
1991,SC,C,13,363.1098498,478.7234043,0,0,0,0,-99,-99
1991,SC,E,1,918.5867189,961.7021277,0,0,0,0,-99,-99
1991,SC,E,6,712.1239486,834.0425532,0,0,0,0,-99,-99
1991,SC,E,9,682.4337969,697.8723404,0,0,0,0,-99,-99
1991,SC,E,10,700.9278234,836.1702128,0,0,0,0,-99,-99
1991,SC,E,14,342.4105521,540.4255319,0,0,0,0,-99,-99
1991,SP,A,2,0,0,1190.064,6720,0,0,0,0
1991,SP,A,5,0,0,839.024,6240,0,0,0,0
1991,SP,A,9,0,0,976.312,5920,0,0,0,0
1991,SP,A,11,0,0,645.176,4080,0,0,0,0
1991,SP,A,13,0,0,693.888,5280,0,0,0,0
1991,SP,C,3,0,0,613.024,2560,0,0,0,0
1991,SP,C,6,0,0,654.032,4080,0,0,0,0
1991,SP,C,7,0,0,836.44,6720,0,0,0,0
1991,SP,C,12,0,0,699.984,5920,0,0,0,0
1991,SP,C,15,0,0,563.872,4480,0,0,0,0
1991,SP,E,1,0,0,566.456,4720,0,0,0,0
1991,SP,E,4,0,0,358.408,2560,0,0,0,0
1991,SP,E,8,0,0,702.984,6080,0,0,0,0
1991,SP,E,10,0,0,799.416,4640,0,0,0,0
1991,SP,E,14,0,0,580.448,3920,0,0,0,0
1992,MX,A,2,207.9980041,376.5957447,146.112,1360,320.984,1520,-99,-99
1992,MX,A,6,195.0467898,340.4255319,209.744,1680,289.184,2080,-99,-99
1992,MX,A,9,38.42082137,63.82978723,556.936,4000,35.824,240,-99,-99
1992,MX,A,12,23.83654001,89.36170213,677.696,4720,92.184,800,-99,-99
1992,MX,A,15,7.277926281,25.53191489,73.312,720,203.776,880,-99,-99
1992,MX,C,3,173.3891722,372.3404255,417.328,3840,182.296,1840,-99,-99
1992,MX,C,5,161.1010676,355.3191489,634.184,4800,54.472,480,-99,-99
1992,MX,C,7,158.4056217,342.5531915,0,0,409.36,4080,-99,-99
1992,MX,C,10,125.6908094,274.4680851,743.576,6160,45.952,320,-99,-99
1992,MX,C,14,0.021924108,4.255319149,653.024,5440,2.368,80,-99,-99
1992,MX,E,1,198.5522998,402.1276596,94.96,800,508.848,3520,-99,-99
1992,MX,E,4,241.398413,434.0425532,254.984,1440,122.544,1200,-99,-99
1992,MX,E,8,71.48548689,229.787234,0,0,459.248,2960,-99,-99
1992,MX,E,11,182.3990064,408.5106383,535.92,4400,14.08,80,-99,-99
1992,MX,E,13,200.2003928,436.1702128,494.208,3760,39.72,1360,-99,-99
1992,SC,A,2,296.6310891,578.7234043,0,0,0,0,-99,-99
1992,SC,A,4,551.7907436,610.6382979,0,0,0,0,-99,-99
1992,SC,A,8,512.7344249,638.2978723,0,0,0,0,-99,-99
1992,SC,A,12,236.9743803,457.4468085,0,0,0,0,-99,-99
1992,SC,A,15,174.1408187,312.7659575,0,0,0,0,-99,-99
1992,SC,C,3,610.0110291,672.3404255,0,0,0,0,-99,-99
1992,SC,C,5,481.8882543,719.1489362,0,0,0,0,-99,-99
1992,SC,C,7,604.3459497,740.4255319,0,0,0,0,-99,-99
1992,SC,C,11,390.1522887,538.2978723,0,0,0,0,-99,-99
1992,SC,C,13,181.6452742,346.8085106,0,0,0,0,-99,-99
1992,SC,E,1,508.0951368,814.893617,0,0,0,0,-99,-99
1992,SC,E,6,420.7878096,678.7234043,0,0,0,0,-99,-99
1992,SC,E,9,522.0459537,787.2340426,0,0,0,0,-99,-99
1992,SC,E,10,488.552809,785.106383,0,0,0,0,-99,-99
1992,SC,E,14,211.4275103,491.4893617,0,0,0,0,-99,-99
1992,SP,A,2,0,0,787.584,5600,0,0,0,0
1992,SP,A,5,0,0,907.752,5520,0,0,0,0
1992,SP,A,9,0,0,645.048,3680,0,0,0,0
1992,SP,A,11,0,0,517.872,4480,0,0,0,0
1992,SP,A,13,0,0,852.784,7760,0,0,0,0
1992,SP,C,3,0,0,582.368,3360,0,0,0,0
1992,SP,C,6,0,0,777.272,5680,0,0,0,0
1992,SP,C,7,0,0,1009.704,10240,0,0,0,0
1992,SP,C,12,0,0,887.384,9520,0,0,0,0
1992,SP,C,15,0,0,931.072,8240,0,0,0,0
1992,SP,E,1,0,0,445.264,3360,0,0,0,0
1992,SP,E,4,0,0,846.36,5520,0,0,0,0
1992,SP,E,8,0,0,502.208,3760,0,0,0,0
1992,SP,E,10,0,0,828.192,5040,0,0,0,0
1992,SP,E,14,0,0,601.064,4560,0,0,0,0
1993,MX,A,2,285.9354549,459.5744681,92,480,323.2,2160,-99,-99
1993,MX,A,6,239.1241976,397.8723404,420.8,2400,189.6,1440,-99,-99
1993,MX,A,9,53.70454196,102.1276596,700.8,4320,269.6,1360,-99,-99
1993,MX,A,12,26.97407496,76.59574468,540,3840,77.6,720,-99,-99
1993,MX,A,15,122.3101051,236.1702128,4,80,552.8,2240,-99,-99
1993,MX,C,3,172.1222392,293.6170213,815.2,4240,189.6,1040,-99,-99
1993,MX,C,5,190.9895438,353.1914894,840.88,4320,171.2,640,-99,-99
1993,MX,C,7,193.2249602,395.7446809,0,0,244.8,2080,-99,-99
1993,MX,C,10,218.7534067,376.5957447,884,5280,2.4,80,-99,-99
1993,MX,C,14,0,0,734.4,6480,23.2,240,-99,-99
1993,MX,E,1,285.34297,551.0638298,0,0,424.8,2400,-99,-99
1993,MX,E,4,295.1900036,551.0638298,122.4,640,269.056,1680,-99,-99
1993,MX,E,8,108.390236,270.212766,0,0,575.2,2880,-99,-99
1993,MX,E,11,233.0732351,442.5531915,330.4,2320,28,160,-99,-99
1993,MX,E,13,173.7015486,340.4255319,447.2,3200,64.8,480,-99,-99
1993,SC,A,2,887.0753301,1110.638298,19.8,75,28.7,144,0,0
1993,SC,A,4,701.0216978,597.8723404,14.2,56,19.9,135,1.94,15
1993,SC,A,8,724.6594531,621.2765957,1.34,8,81.71,347,2.91,3
1993,SC,A,12,297.5244113,593.6170213,1.46,14,72.6,535,21.12,9
1993,SC,A,15,129.8659753,187.2340426,0,0,198.91,1133,1.39,1
1993,SC,C,3,1243.791499,882.9787234,0,0,0,0,7.26,9
1993,SC,C,5,1067.509089,868.0851064,3.5,21,2.99,26,32.43,14
1993,SC,C,7,910.9282568,648.9361702,0,0,4.79,13,37.01,105
1993,SC,C,11,574.8213404,514.893617,56.8,325,77.9,550,21.02,23
1993,SC,C,13,197.2564775,312.7659575,78.9,498,84,597,0,0
1993,SC,E,1,965.3643619,1017.021277,32.9,186,3.67,19,0,0
1993,SC,E,6,680.9790513,738.2978723,50.71,186,16.2,91,0,0
1993,SC,E,9,623.806142,787.2340426,0.39,4,19.52,123,92.96,94
1993,SC,E,10,534.8029532,697.8723404,2.08,9,0,0,106.55,140
1993,SC,E,14,330.4585645,593.6170213,11.94,69,119.98,817,3.2,5
1993,SP,A,2,0,0,506.08,2800,0,0,0,0
1993,SP,A,5,0,0,521.6,3520,0,0,0,0
1993,SP,A,9,0,0,540,4880,0,0,0,0
1993,SP,A,11,0,0,649.6,5200,0,0,0,0
1993,SP,A,13,0,0,788.8,7200,0,0,0,0
1993,SP,C,3,0,0,685.6,4400,0,0,0,0
1993,SP,C,6,0,0,464.8,3200,0,0,0,0
1993,SP,C,7,0,0,771.2,6400,0,0,0,0
1993,SP,C,12,0,0,852,7360,0,0,0,0
1993,SP,C,15,0,0,496.8,3840,0,0,0,0
1993,SP,E,1,0,0,549.6,4160,0,0,0,0
1993,SP,E,4,0,0,1032,4480,0,0,0,0
1993,SP,E,8,0,0,497.6,6160,0,0,0,0
1993,SP,E,10,0,0,800.8,6240,0,0,0,0
1993,SP,E,14,0,0,1037.6,8400,0,0,0,0
1994,MX,A,2,362.308752,578.7234043,95.52,400,180.08,1040,0,0
1994,MX,A,6,298.1772735,474.4680851,205.92,1200,165.2,1040,0,0
1994,MX,A,9,73.84921736,178.7234043,647.12,3200,94,800,0,0
1994,MX,A,12,33.2571145,95.74468085,100.16,960,513.2,2960,0,0
1994,MX,A,15,218.8044593,368.0851064,15.84,80,276.32,1600,15.04,160
1994,MX,C,3,132.2365853,278.7234043,702.64,4080,70.96,560,0,0
1994,MX,C,5,117.3823452,208.5106383,998.4,4400,42.72,400,0,0
1994,MX,C,7,141.792246,287.2340426,0,0,578.16,3440,0,0
1994,MX,C,10,161.4107191,244.6808511,546.4,4480,202.4,1360,0,0
1994,MX,C,14,8.738069635,21.27659575,381.36,2880,734.56,3600,0,0
1994,MX,E,1,307.836585,585.106383,27.36,160,190.64,1360,0,0
1994,MX,E,4,381.101785,595.7446809,256.24,800,212.72,1120,0,0
1994,MX,E,8,235.3481834,444.6808511,92.08,720,850,4320,0,0
1994,MX,E,11,362.4038255,568.0851064,203.6,1520,232.96,1040,0,0
1994,MX,E,13,232.4031783,497.8723404,398.4,3120,404.48,1760,0,0
1994,SC,A,2,1055.082661,1142.553192,0,0,0,0,0,0
1994,SC,A,4,1205.244453,836.1702128,0,0,0,0,0,0
1994,SC,A,8,799.5705318,674.4680851,0,0,0,0,0,0
1994,SC,A,12,277.8255729,491.4893617,0,0,0,0,0,0
1994,SC,A,15,250.8327975,351.0638298,0,0,0,0,0,0
1994,SC,C,3,1109.035588,878.7234043,0,0,0,0,0,0
1994,SC,C,5,926.2133522,855.3191489,0,0,0,0,0,0
1994,SC,C,7,501.3908041,389.3617021,0,0,0,0,0,0
1994,SC,C,11,521.0643357,542.5531915,0,0,0,0,0,0
1994,SC,C,13,342.8454862,472.3404255,0,0,0,0,0,0
1994,SC,E,1,951.1968438,923.4042553,0,0,0,0,0,0
1994,SC,E,6,758.6047486,919.1489362,0,0,0,0,0,0
1994,SC,E,9,770.8472622,897.8723404,0,0,0,0,0,0
1994,SC,E,10,765.7401703,1008.510638,0,0,0,0,0,0
1994,SC,E,14,448.114834,697.8723404,0,0,0,0,0,0
1994,SP,A,2,0,0,949.12,4640,0,0,0,0
1994,SP,A,5,0,0,816,2720,0,0,0,0
1994,SP,A,9,0,0,960,4080,0,0,0,0
1994,SP,A,11,0,0,826.4,4960,0,0,0,0
1994,SP,A,13,0,0,936,7040,0,0,0,0
1994,SP,C,3,0,0,1198.64,7360,0,0,0,0
1994,SP,C,6,0,0,1016,6080,0,0,0,0
1994,SP,C,7,0,0,895.28,6160,0,0,0,0
1994,SP,C,12,0,0,1843.2,11200,0,0,0,0
1994,SP,C,15,0,0,1288.8,7600,0,0,0,0
1994,SP,E,1,0,0,653.6,3120,0,0,0,0
1994,SP,E,4,0,0,1079.6,4560,0,0,0,0
1994,SP,E,8,0,0,659.04,3120,0,0,0,0
1994,SP,E,10,0,0,860.8,4080,0,0,0,0
1994,SP,E,14,0,0,1008,4240,0,0,0,0
1995,MX,A,2,224.8148787,414.893617,95.2,560,341.6,1360,-99,-99
1995,MX,A,6,200.6643858,372.3404255,100.8,640,132,640,-99,-99
1995,MX,A,9,47.20772753,112.7659575,542.4,2960,136.8,720,-99,-99
1995,MX,A,12,23.26311015,85.10638298,734.32,3920,17.68,160,-99,-99
1995,MX,A,15,154.6310337,268.0851064,35.2,240,478.4,1680,-99,-99
1995,MX,C,3,117.1473068,261.7021277,729.6,4560,72,320,-99,-99
1995,MX,C,5,77.50423637,234.0425532,978.4,4640,20,80,-99,-99
1995,MX,C,7,71.47561088,172.3404255,0,0,429.6,1760,-99,-99
1995,MX,C,10,69.77968802,161.7021277,393.6,2320,48.8,240,-99,-99
1995,MX,C,14,17.31895718,51.06382979,660.8,4320,0,0,-99,-99
1995,MX,E,1,246.5298086,527.6595745,124.8,400,506.4,2560,-99,-99
1995,MX,E,4,193.9961997,368.0851064,102.4,480,354.4,1840,-99,-99
1995,MX,E,8,108.4409557,191.4893617,169.6,640,733.6,2960,-99,-99
1995,MX,E,11,175.844334,368.0851064,452,2640,31.92,240,-99,-99
1995,MX,E,13,167.6188163,402.1276596,440.8,2320,8,160,-99,-99
1995,SC,A,2,408.1845804,589.3617021,265.6,1280,0,0,0,0
1995,SC,A,4,417.8837548,419.1489362,53.92,480,86.4,720,0,0
1995,SC,A,8,365.3408433,387.2340426,0,0,552.8,1920,0,0
1995,SC,A,12,116.2901177,206.3829787,0,0,492,3040,0,0
1995,SC,A,15,101.6070935,161.7021277,0,0,410.4,2160,0,0
1995,SC,C,3,663.7518628,678.7234043,0,0,0,0,0,0
1995,SC,C,5,509.3999131,612.7659575,65.6,400,0,0,0,0
1995,SC,C,7,508.0240612,561.7021277,0,0,0,0,0,0
1995,SC,C,11,217.7148368,306.3829787,192,1440,300,1680,0,0
1995,SC,C,13,90.11616465,170.212766,452,2640,622.4,3760,0,0
1995,SC,E,1,490.9999635,648.9361702,14.4,80,162.4,640,0,0
1995,SC,E,6,438.558519,661.7021277,146.4,1040,20.8,160,0,0
1995,SC,E,9,399.4202101,604.2553192,0,0,110.64,560,252,240
1995,SC,E,10,414.3381465,600,78.24,320,0,0,24.8,80
1995,SC,E,14,238.052802,434.0425532,0,0,450.4,2400,0,0
1995,SP,A,2,0,0,-99,-99,-99,-99,-99,-99
